	index	player	unique_id	year_start	year_finish	position	link
1360	2268	Ray Giroux	giroura01	2000	2004	D	https://www.hockey-reference.com/players/g/giroura01.html
1361	2269	Jeff Giuliano	giulije01	2006	2008	F	https://www.hockey-reference.com/players/g/giulije01.html
1362	2272	Cody Glass	glassco01	2020	2020	F	https://www.hockey-reference.com/players/g/glassco01.html
1363	2273	Jeff Glass	glassje01	2018	2018	G	https://www.hockey-reference.com/players/g/glassje01.html
1364	2274	Tanner Glass	glassta01	2008	2018	F	https://www.hockey-reference.com/players/g/glassta01.html
1365	2275	Ben Gleason	gleasbe01	2019	2019	D	https://www.hockey-reference.com/players/g/gleasbe01.html
1366	2276	Tim Gleason	gleasti01	2004	2015	D	https://www.hockey-reference.com/players/g/gleasti01.html
1367	2277	Curtis Glencross	glenccu01	2007	2015	F	https://www.hockey-reference.com/players/g/glenccu01.html
1368	2278	Luke Glendening	glendlu01	2014	2020	F	https://www.hockey-reference.com/players/g/glendlu01.html
1369	2280	Scott Glennie	glennsc01	2012	2012	F	https://www.hockey-reference.com/players/g/glennsc01.html
1370	2281	Matt Glennon	glennma01	1992	1992	F	https://www.hockey-reference.com/players/g/glennma01.html
1371	2282	Rob Globke	globkro01	2006	2008	F	https://www.hockey-reference.com/players/g/globkro01.html
1372	2287	Mike Glumac	glumami01	2006	2008	F	https://www.hockey-reference.com/players/g/glumami01.html
1373	2288	Brian Glynn	glynnbr01	1988	1997	D	https://www.hockey-reference.com/players/g/glynnbr01.html
1374	2289	Marcel Goc	gocma01	2006	2015	F	https://www.hockey-reference.com/players/g/gocma01.html
1375	2290	Sascha Goc	gocsa01	2001	2002	D	https://www.hockey-reference.com/players/g/gocsa01.html
1376	2291	Eric Godard	godarer01	2003	2011	F	https://www.hockey-reference.com/players/g/godarer01.html
1377	2296	Alexander Godynyuk	godynal01	1991	1997	D	https://www.hockey-reference.com/players/g/godynal01.html
1378	2299	Steven Goertzen	goertst01	2006	2010	F	https://www.hockey-reference.com/players/g/goertst01.html
1379	2301	Erich Goldmann	goldmer01	2000	2000	D	https://www.hockey-reference.com/players/g/goldmer01.html
1380	2302	Nikolay Goldobin	goldoni01	2016	2020	F	https://www.hockey-reference.com/players/g/goldoni01.html
1381	2307	Alex Goligoski	goligal01	2008	2020	D	https://www.hockey-reference.com/players/g/goligal01.html
1382	2308	Cody Goloubef	golouco01	2012	2020	D	https://www.hockey-reference.com/players/g/golouco01.html
1383	2309	Yan Golubovsky	golubya01	1998	2001	D	https://www.hockey-reference.com/players/g/golubya01.html
1384	2310	Scott Gomez	gomezsc01	2000	2016	F	https://www.hockey-reference.com/players/g/gomezsc01.html
1385	2311	Sergei Gonchar	gonchse01	1995	2015	D	https://www.hockey-reference.com/players/g/gonchse01.html
1386	2312	Daniel Goneau	goneada01	1997	2000	F	https://www.hockey-reference.com/players/g/goneada01.html
1387	2317	Barclay Goodrow	goodrba01	2015	2020	F	https://www.hockey-reference.com/players/g/goodrba01.html
1388	2318	Viktor Gordiouk	gordivi01	1993	1995	F	https://www.hockey-reference.com/players/g/gordivi01.html
1389	2319	Andrew Gordon	gordoan01	2009	2013	F	https://www.hockey-reference.com/players/g/gordoan01.html
1390	2320	Boyd Gordon	gordobo01	2004	2017	F	https://www.hockey-reference.com/players/g/gordobo01.html
1391	2323	Robb Gordon	gordoro01	1999	1999	F	https://www.hockey-reference.com/players/g/gordoro01.html
1392	2324	Scott Gordon	gordosc01	1990	1991	G	https://www.hockey-reference.com/players/g/gordosc01.html
1393	2325	Lee Goren	gorenle01	2001	2007	F	https://www.hockey-reference.com/players/g/gorenle01.html
1394	2327	Josh Gorges	gorgejo01	2006	2018	D	https://www.hockey-reference.com/players/g/gorgejo01.html
1395	2331	Brandon Gormley	gormlbr01	2014	2016	D	https://www.hockey-reference.com/players/g/gormlbr01.html
1396	2333	David Gosselin	gosseda01	2000	2002	F	https://www.hockey-reference.com/players/g/gosseda01.html
1397	2335	Mario Gosselin	gossema01	1984	1994	G	https://www.hockey-reference.com/players/g/gossema01.html
1398	2336	Shayne Gostisbehere	gostish01	2015	2020	D	https://www.hockey-reference.com/players/g/gostish01.html
1399	2337	Steve Gotaas	gotaast01	1988	1991	F	https://www.hockey-reference.com/players/g/gotaast01.html
1400	2339	Tyrell Goulbourne	goulbty01	2018	2019	F	https://www.hockey-reference.com/players/g/goulbty01.html
1401	2340	Bobby Gould	gouldbo01	1980	1990	F	https://www.hockey-reference.com/players/g/gouldbo01.html
1402	2343	Michel Goulet	goulemi01	1980	1994	F	https://www.hockey-reference.com/players/g/goulemi01.html
1403	2345	Yanni Gourde	gourdya01	2016	2020	F	https://www.hockey-reference.com/players/g/gourdya01.html
1404	2346	David Gove	goveda01	2006	2007	F	https://www.hockey-reference.com/players/g/goveda01.html
1405	2347	Chris Govedaris	govedch01	1990	1994	F	https://www.hockey-reference.com/players/g/govedch01.html
1406	2348	David Goverde	goverda01	1992	1994	G	https://www.hockey-reference.com/players/g/goverda01.html
1407	2351	Michael Grabner	grabnmi01	2010	2020	F	https://www.hockey-reference.com/players/g/grabnmi01.html
1408	2353	Mikhail Grabovski	grabomi01	2007	2016	F	https://www.hockey-reference.com/players/g/grabomi01.html
1409	2354	Evgeny Grachev	grachev01	2011	2012	F	https://www.hockey-reference.com/players/g/grachev01.html
1410	2357	Marc-Andre Gragnani	gragnma01	2008	2016	D	https://www.hockey-reference.com/players/g/gragnma01.html
1411	2358	Dirk Graham	grahadi01	1984	1995	F	https://www.hockey-reference.com/players/g/grahadi01.html
1412	2363	John Grahame	grahajo01	2000	2008	G	https://www.hockey-reference.com/players/g/grahajo01.html
1413	2365	Tony Granato	granato01	1989	2001	F	https://www.hockey-reference.com/players/g/granato01.html
1414	2366	Petter Granberg	granbpe01	2014	2017	D	https://www.hockey-reference.com/players/g/granbpe01.html
1415	2367	Jean-Luc Grand-Pierre	grandje01	1999	2004	D	https://www.hockey-reference.com/players/g/grandje01.html
1416	2368	Markus Granlund	granlma01	2014	2020	F	https://www.hockey-reference.com/players/g/granlma01.html
1417	2369	Mikael Granlund	granlmi01	2013	2020	F	https://www.hockey-reference.com/players/g/granlmi01.html
1418	2370	Alex Grant	grantal01	2014	2016	D	https://www.hockey-reference.com/players/g/grantal01.html
1419	2373	Derek Grant	grantde01	2013	2020	F	https://www.hockey-reference.com/players/g/grantde01.html
1420	2375	Triston Grant	granttr01	2007	2010	F	https://www.hockey-reference.com/players/g/granttr01.html
1421	2376	Tyler Graovac	graovty01	2015	2020	F	https://www.hockey-reference.com/players/g/graovty01.html
1422	2377	Benoit Gratton	grattbe01	1998	2004	F	https://www.hockey-reference.com/players/g/grattbe01.html
1423	2378	Chris Gratton	grattch01	1994	2009	F	https://www.hockey-reference.com/players/g/grattch01.html
1424	2381	Josh Gratton	grattjo01	2006	2009	F	https://www.hockey-reference.com/players/g/grattjo01.html
1425	2383	Kevin Gravel	graveke01	2016	2020	D	https://www.hockey-reference.com/players/g/graveke01.html
1426	2385	Adam Graves	gravead01	1988	2003	F	https://www.hockey-reference.com/players/g/gravead01.html
1427	2387	Ryan Graves	gravery01	2019	2020	D	https://www.hockey-reference.com/players/g/gravery01.html
1428	2393	Denis Grebeshkov	grebede01	2004	2014	D	https://www.hockey-reference.com/players/g/grebede01.html
1429	2394	Anthony Greco	grecoan01	2019	2019	F	https://www.hockey-reference.com/players/g/grecoan01.html
1430	2395	Josh Green	greenjo01	1999	2012	F	https://www.hockey-reference.com/players/g/greenjo01.html
1431	2396	Mike Green	greenmi02	2004	2004	F	https://www.hockey-reference.com/players/g/greenmi02.html
1432	2397	Mike Green	greenmi03	2006	2020	D	https://www.hockey-reference.com/players/g/greenmi03.html
1433	2399	Rick Green	greenri01	1977	1992	D	https://www.hockey-reference.com/players/g/greenri01.html
1434	2402	Travis Green	greentr01	1993	2007	F	https://www.hockey-reference.com/players/g/greentr01.html
1435	2403	Andy Greene	greenan01	2007	2020	D	https://www.hockey-reference.com/players/g/greenan01.html
1436	2404	Matt Greene	greenma01	2006	2017	D	https://www.hockey-reference.com/players/g/greenma01.html
1437	2405	Colin Greening	greenco01	2011	2016	F	https://www.hockey-reference.com/players/g/greenco01.html
1438	2406	Jeff Greenlaw	greenje01	1987	1994	F	https://www.hockey-reference.com/players/g/greenje01.html
1439	2407	Mike Greenlay	greenmi01	1990	1990	G	https://www.hockey-reference.com/players/g/greenmi01.html
1440	2408	Kyle Greentree	greenky01	2008	2009	F	https://www.hockey-reference.com/players/g/greenky01.html
1441	2409	Jordan Greenway	greenjo02	2018	2020	F	https://www.hockey-reference.com/players/g/greenjo02.html
1442	2410	A.J. Greer	greeraj01	2017	2019	F	https://www.hockey-reference.com/players/g/greeraj01.html
1443	2411	Randy Gregg	greggra01	1983	1992	D	https://www.hockey-reference.com/players/g/greggra01.html
1444	2412	Noah Gregor	gregono01	2020	2020	F	https://www.hockey-reference.com/players/g/gregono01.html
1445	2414	Mark Greig	greigma01	1991	2003	F	https://www.hockey-reference.com/players/g/greigma01.html
1446	2415	Thomas Greiss	greisth01	2008	2020	G	https://www.hockey-reference.com/players/g/greisth01.html
1447	2416	Alexandre Grenier	grenial01	2016	2017	F	https://www.hockey-reference.com/players/g/grenial01.html
1448	2418	Martin Grenier	grenima01	2002	2007	D	https://www.hockey-reference.com/players/g/grenima01.html
1449	2420	Ron Greschner	grescro01	1975	1990	D	https://www.hockey-reference.com/players/g/grescro01.html
1450	2421	Brent Gretzky	gretzbr01	1994	1995	F	https://www.hockey-reference.com/players/g/gretzbr01.html
1451	2422	Wayne Gretzky	gretzwa01	1980	1999	F	https://www.hockey-reference.com/players/g/gretzwa01.html
1452	2423	Mike Grier	griermi01	1997	2011	F	https://www.hockey-reference.com/players/g/griermi01.html
1453	2424	Brent Grieve	grievbr01	1994	1997	F	https://www.hockey-reference.com/players/g/grievbr01.html
1454	2425	Seth Griffith	griffse01	2015	2018	F	https://www.hockey-reference.com/players/g/griffse01.html
1455	2427	Mikhail Grigorenko	grigomi01	2013	2017	F	https://www.hockey-reference.com/players/g/grigomi01.html
1456	2428	Rocco Grimaldi	grimaro01	2015	2020	F	https://www.hockey-reference.com/players/g/grimaro01.html
1457	2429	Stu Grimson	grimsst01	1989	2002	F	https://www.hockey-reference.com/players/g/grimsst01.html
1458	2431	Francois Groleau	grolefr01	1996	1998	D	https://www.hockey-reference.com/players/g/grolefr01.html
1459	2432	Stanislav Gron	gronst01	2001	2001	F	https://www.hockey-reference.com/players/g/gronst01.html
1460	2433	Tuomas Gronman	gronmtu01	1997	1998	D	https://www.hockey-reference.com/players/g/gronmtu01.html
1461	2435	Jari Gronstrand	gronsja01	1987	1991	D	https://www.hockey-reference.com/players/g/gronsja01.html
1462	2436	Michal Grosek	grosemi01	1994	2004	F	https://www.hockey-reference.com/players/g/grosemi01.html
1463	2437	Troy Grosenick	grosetr01	2015	2015	G	https://www.hockey-reference.com/players/g/grosetr01.html
1464	2438	Jordan Gross	grossjo01	2020	2020	D	https://www.hockey-reference.com/players/g/grossjo01.html
1465	2440	Nicklas Grossmann	grossni01	2007	2017	D	https://www.hockey-reference.com/players/g/grossni01.html
1466	2444	Philipp Grubauer	grubaph01	2013	2020	G	https://www.hockey-reference.com/players/g/grubaph01.html
1467	2445	John Gruden	grudejo01	1994	2004	D	https://www.hockey-reference.com/players/g/grudejo01.html
1468	2448	Carl Grundstrom	grundca01	2019	2020	F	https://www.hockey-reference.com/players/g/grundca01.html
1469	2449	Eric Gryba	grybaer01	2013	2019	D	https://www.hockey-reference.com/players/g/grybaer01.html
1470	2451	Matt Grzelcyk	grzelma01	2017	2020	D	https://www.hockey-reference.com/players/g/grzelma01.html
1471	2452	Francois Guay	guayfr01	1990	1990	F	https://www.hockey-reference.com/players/g/guayfr01.html
1472	2453	Paul Guay	guaypa01	1984	1991	F	https://www.hockey-reference.com/players/g/guaypa01.html
1473	2454	Radko Gudas	gudasra01	2013	2020	D	https://www.hockey-reference.com/players/g/gudasra01.html
1474	2455	Erik Gudbranson	gudbrer01	2012	2020	D	https://www.hockey-reference.com/players/g/gudbrer01.html
1475	2456	Kristers Gudlevskis	gudlekr01	2014	2017	G	https://www.hockey-reference.com/players/g/gudlekr01.html
1476	2457	Steve Guenette	guenest01	1987	1991	G	https://www.hockey-reference.com/players/g/guenest01.html
1477	2458	Nate Guenin	guenina01	2007	2016	D	https://www.hockey-reference.com/players/g/guenina01.html
1478	2459	Jake Guentzel	guentja01	2017	2020	F	https://www.hockey-reference.com/players/g/guentja01.html
1479	2460	Daniel Guerard	guerada01	1995	1995	F	https://www.hockey-reference.com/players/g/guerada01.html
1480	2461	Stephane Guerard	guerast01	1988	1990	D	https://www.hockey-reference.com/players/g/guerast01.html
1481	2462	Bill Guerin	gueribi01	1992	2010	F	https://www.hockey-reference.com/players/g/gueribi01.html
1482	2464	Brendan Guhle	guhlebr01	2017	2020	D	https://www.hockey-reference.com/players/g/guhlebr01.html
1483	2468	Ben Guite	guitebe01	2006	2010	F	https://www.hockey-reference.com/players/g/guitebe01.html
1484	2469	Carl Gunnarsson	gunnaca01	2010	2020	D	https://www.hockey-reference.com/players/g/gunnaca01.html
1485	2470	Steve Guolla	guollst01	1997	2003	F	https://www.hockey-reference.com/players/g/guollst01.html
1486	2471	Miloslav Guren	gurenmi01	1999	2000	D	https://www.hockey-reference.com/players/g/gurenmi01.html
1487	2472	Denis Gurianov	guriade01	2017	2020	F	https://www.hockey-reference.com/players/g/guriade01.html
1488	2473	Alexei Gusarov	gusaral01	1991	2001	D	https://www.hockey-reference.com/players/g/gusaral01.html
1489	2474	Nikita Gusev	gusevni01	2020	2020	F	https://www.hockey-reference.com/players/g/gusevni01.html
1490	2475	Sergey Gusev	gusevse01	1998	2001	D	https://www.hockey-reference.com/players/g/gusevse01.html
1491	2476	Ravil Gusmanov	gusmara01	1996	1996	F	https://www.hockey-reference.com/players/g/gusmara01.html
1492	2477	Derek Gustafson	gustade01	2001	2002	G	https://www.hockey-reference.com/players/g/gustade01.html
1493	2479	David Gustafsson	gustada01	2020	2020	F	https://www.hockey-reference.com/players/g/gustada01.html
1494	2480	Erik Gustafsson	gustaer01	2011	2014	D	https://www.hockey-reference.com/players/g/gustaer01.html
1495	2481	Erik Gustafsson	gustaer02	2016	2020	D	https://www.hockey-reference.com/players/g/gustaer02.html
1496	2482	Per Gustafsson	gustape02	1997	1998	D	https://www.hockey-reference.com/players/g/gustape02.html
1497	2483	Jonas Gustavsson	gustajo01	2010	2017	G	https://www.hockey-reference.com/players/g/gustajo01.html
1498	2485	Kevan Guy	guyke01	1987	1992	D	https://www.hockey-reference.com/players/g/guyke01.html
1499	2486	Kari Haakana	haakaka01	2003	2003	D	https://www.hockey-reference.com/players/h/haakaka01.html
1500	2488	Henrik Haapala	haapahe01	2018	2018	F	https://www.hockey-reference.com/players/h/haapahe01.html
1501	2489	David Haas	haasda01	1991	1994	F	https://www.hockey-reference.com/players/h/haasda01.html
1502	2490	Gaetan Haas	haasga01	2020	2020	F	https://www.hockey-reference.com/players/h/haasga01.html
1503	2491	Marc Habscheid	habscma01	1982	1992	F	https://www.hockey-reference.com/players/h/habscma01.html
1504	2493	Jeff Hackett	hackeje01	1989	2004	G	https://www.hockey-reference.com/players/h/hackeje01.html
1505	2494	Matt Hackett	hackema01	2012	2015	G	https://www.hockey-reference.com/players/h/hackema01.html
1506	2497	Brandon Hagel	hagelbr01	2020	2020	F	https://www.hockey-reference.com/players/h/hagelbr01.html
1507	2498	Carl Hagelin	hagelca01	2012	2020	F	https://www.hockey-reference.com/players/h/hagelca01.html
1508	2499	Robert Hagg	haggro01	2017	2020	D	https://www.hockey-reference.com/players/h/haggro01.html
1509	2501	Sean Haggerty	haggese01	1996	2001	F	https://www.hockey-reference.com/players/h/haggese01.html
1510	2504	Niklas Hagman	hagmani01	2002	2012	F	https://www.hockey-reference.com/players/h/hagmani01.html
1511	2505	Nicolas Hague	hagueni01	2020	2020	D	https://www.hockey-reference.com/players/h/hagueni01.html
1512	2506	Riku Hahl	hahlri01	2002	2004	F	https://www.hockey-reference.com/players/h/hahlri01.html
1513	2507	Ron Hainsey	hainsro01	2003	2020	D	https://www.hockey-reference.com/players/h/hainsro01.html
1514	2510	Libor Hajek	hajekli01	2019	2020	D	https://www.hockey-reference.com/players/h/hajekli01.html
1515	2512	Chris Hajt	hajtch01	2001	2004	D	https://www.hockey-reference.com/players/h/hajtch01.html
1516	2513	Jani Hakanpaa	hakanja01	2020	2020	D	https://www.hockey-reference.com/players/h/hakanja01.html
1517	2515	Jaroslav Halak	halakja01	2007	2020	G	https://www.hockey-reference.com/players/h/halakja01.html
1518	2517	David Hale	haleda01	2004	2011	D	https://www.hockey-reference.com/players/h/haleda01.html
1519	2520	Micheal Haley	haleymi01	2010	2020	F	https://www.hockey-reference.com/players/h/haleymi01.html
1520	2521	Matt Halischuk	halisma01	2009	2016	F	https://www.hockey-reference.com/players/h/halisma01.html
1521	2522	Bob Halkidis	halkibo01	1986	1996	D	https://www.hockey-reference.com/players/h/halkibo01.html
1522	2523	Steven Halko	halkost01	1998	2003	D	https://www.hockey-reference.com/players/h/halkost01.html
1523	2524	Adam Hall	hallad01	2002	2014	F	https://www.hockey-reference.com/players/h/hallad01.html
1524	2531	Taylor Hall	hallta02	2011	2020	F	https://www.hockey-reference.com/players/h/hallta02.html
1525	2533	Kevin Haller	halleke01	1990	2002	D	https://www.hockey-reference.com/players/h/halleke01.html
1526	2536	Mike Halmo	halmomi01	2014	2014	F	https://www.hockey-reference.com/players/h/halmomi01.html
1527	2537	Jeff Halpern	halpeje01	2000	2014	F	https://www.hockey-reference.com/players/h/halpeje01.html
1528	2538	Brandon Halverson	halvebr01	2018	2018	G	https://www.hockey-reference.com/players/h/halvebr01.html
1529	2539	Trevor Halverson	halvetr01	1999	1999	F	https://www.hockey-reference.com/players/h/halvetr01.html
1530	2541	Denis Hamel	hamelde01	2000	2007	F	https://www.hockey-reference.com/players/h/hamelde01.html
1531	2546	Dan Hamhuis	hamhuda01	2004	2020	D	https://www.hockey-reference.com/players/h/hamhuda01.html
1532	2548	Zach Hamill	hamilza01	2010	2012	F	https://www.hockey-reference.com/players/h/hamilza01.html
1533	2551	Curtis Hamilton	hamilcu01	2015	2015	F	https://www.hockey-reference.com/players/h/hamilcu01.html
